Title,Year,DOI
Intelligent task level planning for robotic assembly: Issues and experiments,2004,
Skill-based backprojection for fine motion planning,1996,
Vision-Based Deep Reinforcement Learning For UR5 Robot Motion Control,2021,10.1109/ICCECE51280.2021.9342134
Passive Bimanual Skills Learning From Demonstration With Motion Graph Attention Networks,2022,10.1109/LRA.2022.3152974
Rapid Motor Adaptation for Robotic Manipulator Arms,2024,10.1109/CVPR52733.2024.01552
A Coordinating Controller for Improved Task Performance in Multi-user Teleoperation,2010,
Skill-based intralogistics Transport of products to production modules by mobile robots,2023,
K-VIL: Keypoints-Based Visual Imitation Learning,2023,10.1109/TRO.2023.3286074
Robotic Wire Pinning for Wire Harness Assembly Automation,2020,10.1109/aim43001.2020.9158905
"Skill-based anytime agent architecture for European Robotics Challenges in realistic environments: EuRoC Challenge 2, Stage II - realistic labs",2019,10.1016/j.robot.2019.06.006
Understanding and Transfer of Human Skills in Robotics Using Deep Learning and Musculoskeletal Modeling,2020,10.1007/978-3-030-33950-0_5
Fine Manipulative Action Recognition through Sensor Fusion,2015,
Haptic Perception of Liquids Enclosed in Containers,2019,10.1109/iros40897.2019.8968528
Development and evaluation of demonstration information recording approach for wheelchair mounted robotic arm,2022,10.1007/s40747-021-00350-9
Hierarchical Learning from Demonstrations for Long-Horizon Tasks,2021,10.1109/ICRA48506.2021.9561408
Model-based variable impedance learning control for robotic manipulation,2023,10.1016/j.robot.2023.104531
Skill-Based Few-Shot Selection for In-Context Learning,2023,
Design of an Intuitive Master for Improving Teleoperation Task Performance Using the Functional Separation of Actuators: Movement and Gravity Compensation,2022,10.3390/act11070204
Sequential learning unification controller from human demonstrations for robotic compliant manipulation,2019,10.1016/j.neucom.2019.07.081
Learning Stable Normalizing-Flow Control for Robotic Manipulation,2021,10.1109/ICRA48506.2021.9562071
Design and preliminary validation of a high-fidelity vascular simulator for robot-assisted manipulation,2024,10.1038/s41598-024-55351-8
Bayesian Optimization Meets Riemannian Manifolds in Robot Learning,2019,
Incorporation of Expert Knowledge for Learning Robotic Assembly Tasks,2020,
Inverse reinforcement learning for dexterous hand manipulation,2021,10.1109/ICDL49984.2021.9515637
Novel Self-Sensing Actuated Joint for Robotic Hands,2011,
Development and Evaluation of a Skill Based Architecture for Applied Industrial Robotics,2015,
Using Robot Skills for Flexible Reprogramming of Pick Operations in Industrial Scenarios,2014,
Learning Prehensile Dexterity by Imitating and Emulating State-Only Observations,2024,10.1109/LRA.2024.3443595
A Modular Biped Wall-Climbing Robot With High Mobility and Manipulating Function,2013,10.1109/TMECH.2012.2213303
Reinforcement Learning on Variable Impedance Controller for High-Precision Robotic Assembly,2019,10.1109/icra.2019.8793506
SkiROS2: A skill-based Robot Control Platform for ROS,2023,10.1109/IROS55552.2023.10342216
Cloth Funnels: Canonicalized-Alignment for Multi-Purpose Garment Manipulation,2023,10.1109/ICRA48891.2023.10161546
Robot Skill Adaptation via Soft Actor-Critic Gaussian Mixture Models,2022,10.1109/ICRA46639.2022.9811770
Motion Planning for Humanoid Locomotion: Applications to Homelike Environments,2025,10.1109/MRA.2025.3527287
A marker-based contactless catheter-sensing method to detect surgeons' operations for catheterization training systems,2018,10.1007/s10544-018-0321-5
Optimal Control with Learned Local Models: Application to Dexterous Manipulation,2016,
Simulation-based Learning of the Peg-in-Hole Process Using Robot-Skills,2022,10.1109/IROS47612.2022.9982212
Hierarchical Understanding in Robotic Manipulation: A Knowledge-Based Framework,2024,10.3390/act13010028
Bilateral teleoperation with object-adaptive mapping,2022,10.1007/s40747-021-00546-z
A DMPs-Based Framework for Robot Learning and Generalization of Humanlike Variable Impedance Skills,2018,10.1109/TMECH.2018.2817589
A vision-based virtual fixture with robot learning for teleoperation,2023,10.1016/j.robot.2023.104414
Learning From Human Demonstrations for Wheel Mobile Manipulator: An Unscented Model Predictive Control Approach,2023,10.1109/TNNLS.2022.3171595
Increasing Flexibility of Mobile Manipulation and Intuitive Human-Robot Interaction in RoboCup@Home,2014,
Learning Failure Prevention Skills for Safe Robot Manipulation,2023,10.1109/LRA.2023.3324587
Assessing human-robotic performance for vocational placement,2000,10.1109/86.867881
Domain Randomization for Transferring Deep Neural Networks from Simulation to the Real World,2017,
Circus ANYmal: A Quadruped Learning Dexterous Manipulation with Its Limbs,2021,10.1109/ICRA48506.2021.9561926
Usability of Force-Based Controllers in Physical Human-Robot Interaction,2011,
Intuitive skill-level programming of industrial handling tasks on a mobile manipulator,2014,
A digital twin-based sim-to-real transfer for deep reinforcement learning-enabled industrial robot grasping,2022,10.1016/j.rcim.2022.102365
RoboAgent: Generalization and Efficiency in Robot Manipulation via Semantic Augmentations and Action Chunking,2024,10.1109/ICRA57147.2024.10611293
Zero Moment Two Edge Pushing of Novel Objects With Center of Mass Estimation,2023,10.1109/TASE.2022.3208739
"Hierarchical Impedance, Force, and Manipulability Control for Robot Learning of Skills",2024,10.1109/TMECH.2024.3419852
PCA-Based Muscle Selection for Interventional Manipulation Recognition,2016,
Acquisition of a page turning skill for a multifingered hand using reinforcement learning,2004,10.1163/156855304322753326
XSkill: Cross Embodiment Skill Discovery,2023,
Learning Force-Relevant Skills from Human Demonstration,2019,10.1155/2019/5262859
Scaling Simulation-to-Real Transfer by Learning Composable Robot Skills,2020,10.1007/978-3-030-33950-0_24
Visual Geometric Skill Inference by Watching Human Demonstration,2020,10.1109/icra40945.2020.9196570
Learning Inverse Dynamics Models in O(n) time with LSTM networks,2017,
Deep Reinforcement Learning for the Control of Robotic Manipulation: A Focussed Mini-Review,2021,10.3390/robotics10010022
Dual-Arm Adversarial Robot Learning,2021,
Two-stream 2D/3D Residual Networks for Learning Robot Manipulations from Human Demonstration Videos,2021,10.1109/ICRA48506.2021.9561308
An Empowerment-based Solution to Robotic Manipulation Tasks with Sparse Rewards,2021,
Accurate Robotic Pushing Manipulation Through Online Model Estimation Under Uncertain Object Properties,2024,10.1109/LRA.2024.3449695
Intelligent Experiment Robotic Systems Design for Material Preparation and Detection,2025,10.1109/TSMC.2024.3501318
Object and relation centric representations for push effect prediction,2024,10.1016/j.robot.2024.104632
ADEL: Autonomous Developmental Evolutionary Learning for Robotic Manipulation,2021,10.1109/ICDL49984.2021.9515679
A Virtual Reality Framework For Fast Dataset Creation Applied to Cloth Manipulation with Automatic Semantic Labelling,2023,10.1109/ICRA48891.2023.10161122
Active teaching in robot Programming by Demonstration,2007,
Learning Robot Skills From Demonstration for Multi-Agent Planning,2024,10.1109/CASE59546.2024.10711439
A New Remotely Operated Sensor Platform for Interdisciplinary Observations under Sea Ice,2017,10.3389/fmars.2017.00281
CASOG: Conservative Actor–Critic With SmOoth Gradient for Skill Learning in Robot-Assisted Intervention,2024,10.1109/TIE.2023.3310021
On the Use of Probabilistic Relational Affordance Models for Sequential Manipulation Tasks in Robotics,2013,
Self-learning Skill Parameters for Robotic Peg-in-Hole Assembly Task,2023,10.1109/ICCMA59762.2023.10375064
Tactile Estimation of Extrinsic Contact Patch for Stable Placement,2024,10.1109/ICRA57147.2024.10611504
ArrayBot: Reinforcement Learning for Generalizable Distributed Manipulation through Touch,2024,10.1109/ICRA57147.2024.10610350
Aerial Regrasping: Pivoting with Transformable Multilink Aerial Robot,2020,10.1109/icra40945.2020.9196576
Skill transfer learning for autonomous robots and human-robot cooperation: A survey,2020,10.1016/j.robot.2020.103515
How Does a 12-Week Physical Exercise Program Affect the Motor Proficiency and Cognitive Abilities of Overweight and Normal-Weight Preschool Children?,2024,10.3390/children11040479
A Hierarchical Inverse Model Based on Proprioception and DNN for Robot Reaching,2017,
B-Human 2017-Team Tactics and Robot Skills in the Standard Platform League,2018,10.1007/978-3-030-00308-1_38
Learning to Dress: Synthesizing Human Dressing Motion via Deep Reinforcement Learning,2018,10.1145/3272127.3275048
Prediction of Natural Guidewire Rotation Using an sEMG-based NARX Neural Network,2017,
A prototype-based skill model for specifying robotic assembly tasks,2018,
Self-supervised Reinforcement Learning with Independently Controllable Subgoals,2021,
Active Learning of Affordances for Robot Use of Household Objects,2014,
Learning intraoperative organ manipulation with context-based reinforcement learning,2022,10.1007/s11548-022-02630-2
Combining Social and Intrinsically Motivated Learning for Multitask Robot Skill Acquisition,2023,10.1109/TCDS.2021.3069341
Core Processes in Intelligent Robotic Lab Assistants: Flexible Liquid Handling,2022,10.1109/IROS47612.2022.9981636
Selective automation and skill transfer in medical robotics: a demonstration on surgical knot-tying,2012,10.1002/rcs.1419
A Workflow for Offline Model-Free Robotic Reinforcement Learning,2021,
Mechanisms of the Anatomically Correct Testbed Hand,2013,10.1109/TMECH.2011.2166801
Learning Basic Unit Movements with Gate-model Auto-encoder for Humanoid Arm Motion Control,2016,
Learning Human Compliant Behavior from Demonstration for Force-based Robot Manipulation,2016,
Optical lace for synthetic afferent neural networks,2019,10.1126/scirobotics.aaw6304
Robot Skill Learning with Identification of Preconditions and Postconditions via Level Set Estimation,2022,10.1109/IROS47612.2022.9981933
PokeRRT: Poking as a Skill and Failure Recovery Tactic for Planar Non-Prehensile Manipulation,2022,10.1109/LRA.2022.3148442
Essential dynamical structure in learnable autonomous robots,1995,
OmniTact: A Multi-Directional High-Resolution Touch Sensor,2020,10.1109/icra40945.2020.9196712
Analyzing differences between teachers when learning object affordances via guided exploration,2017,10.1177/0278364917693691
Robot skill learning system of multi-space fusion based on dynamic movement primitives and adaptive neural network control,2024,10.1016/j.neucom.2024.127248
Real-world Robot Reaching Skill Learning Based on Deep Reinforcement Learning,2020,
Embodiment Independent Manipulation Through Action Abstraction,2010,10.1109/ROBOT.2010.5509153
ROBOTIC GRASPING TRAINING USING DEEP REINFORCEMENT LEARNING WITH POLICY GUIDANCE MECHANISM,2021,
Human-Robot Skill Transferring and Inverse Velocity Admittance Control for Soft Tissue Cutting Tasks,2024,10.3390/agriculture14030394
Hierarchical and parameterized learning of pick-and-place manipulation from under-specified human demonstrations,2020,10.1080/01691864.2020.1778523
Three types of learning robots,2003,
Learning Optimal Parameterized Policy for High Level Strategies in a Game Setting,2019,10.1109/ro-man46459.2019.8956383
Unlimited Workspace - Coupling a Mobile Haptic Interface with a Mobile Teleoperator,2009,
Intelligent assistance for older adults via an admittance-controlled wheeled mobile manipulator with task-dependent end-effectors,2022,10.1016/j.mechatronics.2022.102821
Skill based motion planning in hierarchical intelligent control of a redundant manipulator,1996,10.1016/0921-8890(95)00095-X
A Task Learning Mechanism for the Telerobots,2019,10.1142/S0219843619500099
A robotic shared control teleoperation method based on learning from demonstrations,2019,10.1177/1729881419857428
TOWARD DYNAMIC MANIPULATION FOR HUMANOID ROBOTS: EXPERIMENTS AND DESIGN ASPECTS,2011,10.1142/S0219843611002599
New CNN and hybrid CNN-LSTM models for learning object manipulation of humanoid robots from demonstration,2022,10.1007/s10586-021-03348-7
Using Haptics To Probe Human Contact Control Strategies For Six Degree-of-Freedom Tasks,2014,
VLM-MSGraph: Vision Language Model-enabled Multi-hierarchical Scene Graph for robotic assembly,2025,10.1016/j.rcim.2025.102978
Robot Skill Learning based on Interacting with RGB-D Image,2019,
Skill Generalization with Verbs,2023,10.1109/IROS55552.2023.10341472
Modelling Human Gameplay at Pool and Countering It with an Anthropomorphic Robot,2013,
One-Shot Affordance Learning (OSAL): Learning to Manipulate Articulated Objects by Observing Once,2023,10.1109/IROS55552.2023.10341421
Integrating Open-World Shared Control in Immersive Avatars,2024,10.1109/ICRA57147.2024.10611618
Learning Skill-based Industrial Robot Tasks with User Priors Density,2022,10.1109/CASE49997.2022.9926713
Understanding and Segmenting Human Demonstrations into Reusable Compliant Primitives,2021,10.1109/IROS51168.2021.9636523
Relational Learning for Skill Preconditions,2020,
Learning Category-Level Generalizable Object Manipulation Policy Via Generative Adversarial Self-Imitation Learning From Demonstrations,2022,10.1109/LRA.2022.3196122
