Title,Year,DOI
Complex Structure Profile Estimation and Following with the GIRONA500 AUV,2013,
Emotional architecture for the humanoid robot head ROMAN,2007,10.1109/ROBOT.2007.363639
Person-Following Controller with Socially Acceptable Robot Motion,2022,10.1016/j.robot.2022.104075
Concept of an autonomous disassembly system using behavior-based robotics,1997,
Vision-based real time trajectory adjustment for brachiation robot,2006,
Algorithmic foundation of the clockwork orange robot soccer team,2005,
Self-assembly control and experiments in swarm modular robots,2012,10.1007/s11431-012-4748-2
"A client/server approach to open-architecture, behavior-based robot programming",2006,
"Staged Development of Robot Skills: Behavior Formation, Affordance Learning and Imitation with Motionese",2015,10.1109/TAMD.2015.2426192
Don't let player get stuck! Increasing the autonomy of agents,2005,10.1109/ROMOCO.2005.201434
Behaviour-based architecture for piloting mobile manipulator robots,2007,10.1109/ISIE.2007.4374931
End user specification of RoboCup teams,2000,
Fuzzy Behavior-Based Online Command Generation for Unmanned Aircraft Guidance in Rough Terrain Environments,2017,10.1061/(ASCE)AS.1943-5525.0000774
A Survey on Techniques in the Circular Formation of Multi-Agent Systems,2021,10.3390/electronics10232959
Model-free execution monitoring in behavior-based mobile,2003,
Neuro/fuzzy behavior-based control of a mobile robot in unknown environments,2004,
Navigation of Networked Mobile Robot Using Behavior-based Model,2013,
HRI-2013 Workshop on Probabilistic Approaches for Robot Control in Human-Robot Interaction (PARC-HRI),2013,
Application of Reinforcement Learning Based on Neural Network to Dynamic Obstacle Avoidance,2008,10.1109/ICINFA.2008.4608104
A Behavior-Based Reinforcement Learning Approach to Control Walking Bipedal Robots Under Unknown Disturbances,2022,10.1109/TMECH.2021.3120628
Full Autonomous Navigation for an Aerial Robot using Behavior-based Control Motion and SLAM,2014,
Behavior-Based Collision Avoidance Using a Cylinder-Coordinate Octree,2017,10.1007/978-3-319-48036-7_11
Robust navigation system based on RFID transponder barriers for the interactive behavior-operated shopping trolley (InBOT),2009,10.1108/01439910910957156
A Learning Behavior Based Controller for Maintaining Balance in Robotic Locomotion,2016,10.1007/s10846-015-0254-7
Navigation of unmanned marine vehicles in accordance with the rules of the road,2006,10.1109/ROBOT.2006.1642249
A multi-agent system based on active vision and ultrasounds applied to fuzzy behavior based navigation,2004,
A behaviour-based architecture with attention control,1998,10.1023/A:1008803610143
Human-Humanoid Walking Gait Recognition,2008,
Behaviour-Based Inverse Kinematics Solver on FPGA,2018,10.1007/978-3-319-61276-8_7
Motion Reconstruction of Swarm-Like Self-organized Motor Bike Traffic from Public Videos,2016,10.1007/978-3-319-44427-721
A Neural Circuit for Acoustic Navigation Combining Heterosynaptic and Non-synaptic Plasticity That Learns Stable Trajectories,2017,10.1007/978-3-319-65172-9_46
"Incremental, on-line topological map building with a mobile robot",1999,10.1117/12.369248
Multi-robot cooperation-based mobile printer system,2006,10.1016/j.robot.2005.11.005
Behavior-based Avoiding Barriers System of Mobile Robot,2009,10.1109/WCSE.2009.307
A Behavior-based Adaptive Dynamic Programming Method for Multiple Mobile Manipulators Coordination Control,2023,10.1007/s12555-021-0904-4
A Decentralized Architecture for Multi-Robot Systems Based on the Null-Space-Behavioral Control with Application to Multi-Robot Border Patrolling,2013,10.1007/s10846-012-9783-5
Tactile glove- decode and classify the human grasping process,2021,
An embedded fuzzy controller for a behavior-based mobile robot with guaranteed performance,2004,10.1109/TFUZZ.2004.832524
Anticipation in cybernetic systems: A case against mindless anti-representationalism,2004,
Behavior-based Robotics And The Reactive Paradigm A Survey,2008,
Obstacle avoidance behavior of swarm robots based on aggregation and disaggregation method,2017,10.1177/0037549717711281
An overview on soft computing in behavior based robotics,2003,
Kinematic Parameter based Behaviour Modelling and Control of a Bio-inspired Robotic fish,2014,
A navigation system for automated loaders in underground mines,2006,
A hybrid architecture for multiple robots control,2004,
Sustainable cooperative robotic technologies for human and robotic outpost infrastructure construction and maintenance,2006,10.1007/s10514-006-5943-4
Modeling of driver's collision avoidance behavior based on expression as hybrid dynamical system,2005,10.1016/B978-044451813-2/50026-9
Behavior-based humanoid robotics,1996,
Behavior based evaluation function tuned by superior teams for evolutionary aquisition of soccer formation,2000,
"Mirror neurons, imitation and the learning of movement sequences",2002,
Encoding topological optimisation logical structure rules into multi-agent system for architectural design and robotic fabrication,2022,10.1177/14780771221082257
Trajectory Planning and the Target Search by the Mobile Robot in an Environment Using a Behavior-Based Neural Network Approach,2020,10.1017/S0263574719001668
Behavior based robotics using hybrid automata,2000,
Design and implementation of a navigation system for autonomous mobile robots,2010,10.1504/IJAHUC.2010.034966
Behavior-based robot navigation on challenging terrain: A fuzzy logic approach,2002,10.1109/TRA.2002.1019461
A Study on Travelling Control of Humanoid Type Mobile Robot with Three Wheel,2014,
Behavior-modulation technique in mobile robotics using fuzzy discrete event system,2006,10.1109/TRO.2006.878937
MODELING AND TESTING PROXEMIC BEHAVIOR FOR HUMANOID ROBOTS,2012,10.1142/S0219843612500284
Behavior-based robot control using fuzzy discrete event system,2006,10.1109/FUZZY.2006.1681854
Mobile robot wall-following control using a behavior-based fuzzy controller in unknown environments,2019,
A biologically inspired memory in a multi-agent based robotic architecture,2011,10.1109/ICTAI.2011.58
INTEGRATING CAPTURE POINT INTO BIOLOGICALLY MOTIVATED CONTROLLED BIPED FOR MAINTAINING STABLE STATE,2012,
"HumanHumanoid Robots Cross-Embodiment Behavior-Skill Transfer Using Decomposed Adversarial Learning From Demonstration: HOTU, a HumanHumanoid Robots Skill Transfer Framework",2025,10.1109/MRA.2025.3527283
An application of behavior-based architecture for mobile robots design,2000,
An Autonomic Behavior-Based Software Architecture for Mobile Manipulator,2008,
Grounding inference in distributed multi-robot environments,2003,10.1016/S0921-8890(02)00354-8
Getting it Right the First time: Robot Mission Guarantees in the Presence of Uncertainty,2013,
Reactive control using behavior modelling of a mobile robot,2007,10.15837/ijccc.2007.3.2355
CBBR: enabling distributed shared memory-based coordination among mobile robots,2016,10.1007/s11432-016-5593-x
A behavior-based mobile robot with a visual landmark-recognition system,2003,10.1109/TMECH.2003.816818
A New Genetic-Fuzzy Algorithm for Mobile Robotics Way-Finding in Environments with Any Types of Concave Obstacle,2008,
Bondgraph robot soccer simulation for minimum time attacker maneuvers,2007,
Fusing Ultra-Wideband Radar and LIDAR for Small UGV Navigation in All-Weather Conditions,2010,10.1117/12.850386
Development of hierarchical structures for actions and motor imagery: a constructivist view from synthetic neuro-robotics study,2009,10.1007/s00426-009-0236-0
A Distributed Controller for Roaming Robot Formations using Local Sensing and Limited Range Communications,2008,
Modular Behavior Controller for Underwater Robot Teams: A Biologically Inspired Concept for Advanced Tasks,2011,
Behaviour-based robot program invariance,2001,10.1017/S0263574700003015
Behavior-Based Fuzzy Control for Mobile Robot Navigation,2013,10.1155/2013/561451
Concept for Behavior Generation for the Humanoid Robot Head ROMAN based on Habits of Interaction,2007,10.1109/ICHR.2007.4813894
Control of facial expressions of the humanoid robot head ROMAN,2006,10.1109/IROS.2006.282331
Closed-loop interactions between a shoal of zebrafish and a group of robotic fish in a circular corridor,2018,10.1007/s11721-017-0153-6
Self-organization via active exploration: hardware implementation of a neural robot,1998,10.1017/S0263574798000472
Selecting behaviors using fuzzy logic,1997,
Applying a Priming Mechanism for Intention Recognition in Shared Control,2015,
Effectiveness of Synchronization and Cooperative Behavior of Multiple Robots based on Swarm AI,2019,10.1109/apccas47518.2019.8953108
Performance of emotional group robotic system using mass psychology,1996,
Evolving a Repertoire of Controllers for a Multi-function Swarm,2018,10.1007/978-3-319-77538-8_49
"A Self-driving Car in the Classroom: Design of an Embedded, Behavior-Based Control System for a Car-Like Robot",2020,10.1007/978-3-030-13273-6_35
Manipulation in human environments,2006,10.1109/ICHR.2006.321370
A fault-tolerant control algorithm having a decentralized autonomous architecture for space hyper-redundant manipulators,1998,10.1109/3468.686714
Pitfalls of simulation for mobile robot controller development,2001,
Multi-agent paradigms and connectionist models of associated architectures in robotics,1998,10.1109/IJSIS.1998.685452
Application Study of the Tracking of e-Learning Behavior Using the Net-Based Intelligent Robot,2009,10.1109/ETCS.2009.379
Self-discovery of motor primitives and learning grasp affordances,2012,
Tradeoffs in making the behavior-based robotic systems goal-directed,1998,
Object-oriented vision for a behavior-based robot,1996,10.1117/12.256286
Comparing Approaches for Evolving High-level Robot Control based on Behaviour Repertoires,2018,10.1109/CEC.2018.8477699
Fuzzy behavior-based motion planning for the PUMA robot,2000,
A systematic approach to parameter design for a coupled oscillator controller,2001,
A model of fuzzy emotion and behaviour selection for an autonomous mobile robot,1997,10.1109/ROMAN.1997.647007
Autonomous submersible robots,2001,
A Novel Semi-Autonomous Throwbot for Reconnaissance Application,2012,
Evolutionary design of mobile robot behaviors for action-based environment modeling,1999,
A behavior-based control architecture,2000,
Supporting the participation of autonomous mobile robots as players in multimedia performances,2001,10.1109/ROMAN.2001.981905
Behavior-based control of a four legged walking robot,1998,10.1016/B978-008043339-4/50058-4
"Swarm Robotics: Past, Present, and Future",2021,10.1109/JPROC.2021.3072740
Extraction of Operational Behavior for User Identification on Smart Phone,2012,
Behavior-based assistive robotics for the home,2002,
Odor-searching Robot with Insect-behavior-based Olfactory Sensor,2021,10.18494/SAM.2021.3369
A behavior-based approach for collision avoidance of mobile robots in unknown and dynamic environments,2013,10.3233/IFS-2012-0554
A method for action selection using the immune network and its application to autonomous mobile robot,1998,
Development of a Navigation System for Mobile Robots using Different Patterns of Behavior based on Fuzzy Logic,2010,10.1109/CERMA.2010.57
Self-organization of reaching operation in a robot: A bio-mimetic approach,1997,
Adaptation as a more powerful tool than decomposition and integration: Experimental evidences from evolutionary robotics,1998,
Information-Theoretic Measures as a Generic Approach to Human-Robot Interaction: Application in CORBYS Project,2014,10.1145/2559636.2563711
Takashi Gomi: a bridge builder in robotics,2014,10.1177/1059712314541299
Behaviors blending for intelligent reactive navigation of climbing robot,2000,
Experiments of Obstacles and Collision Avoidance with a Distributed Multi-Robot System,2012,
Incorporating a Reusable Human Robot Interface with an Auction Behavior-Based Robotic Architecture,2013,
Fuzzy control to drive car-like vehicles,2001,10.1016/S0921-8890(00)00096-8
Apparent Volitional Behavior Selection Based on Memory Predictions,2012,
Hierarchical fuzzy behavior-based control method for autonomous mobile robot navigation,2006,
